ltable_ID,rtable_ID,Title,Developer,Publisher,Platform,Genre,ReleaseDate,lRating,rRating
a5287,b5003,OutRun 2006: Coast 2 Coast,Sumo Digital,Valve Corporation (Steam)|Sega,PlayStation|PC|Xbox,Arcade|Driving/Racing|Racing,2006-04-25,7.7,6.8
a529,b575,Baldur's Gate: Enhanced Edition,Overhaul Games|Beamdog,Deep Silver|Overhaul Games|Atari|Beamdog,Macintosh|Linux|PC|Mobile,Role-Playing|Top-Down,2012-11-28,7.1,8.3
a5293,b5014,Over the Hedge,Beenox|Edge of Reality|Vicarious Visions,ak tronic|Activision,Nintendo|PlayStation|PC|Xbox,Action|Platformer|3D,2006-05-05,6.9,6.7
a5295,b5016,Overclocked: A History of Violence,House of Tales,Nordic Games Publishing|ANACONDA|Lighthouse Interactive|DTP Entertainment,PC,Third-Person|3D|Adventure,2008-04-07,7.2,7.1
a5296,b5017,Overcooked,Team 17|Ghost Town Games Ltd.|Ghost Town Games,Team 17|Team17|Sold Out Software|Sold Out,Nintendo|PlayStation|PC|Xbox,Arcade|Action,2016-08-02,8.1,8.4
a5297,b5021,Overlord: Dark Legend,Climax Group|Climax Studios,Codemasters,Wii,Action|Adventure,2009-06-23,7.4,6.8
a5298,b5022,Overlord II,Triumph Studios,Codemasters,PlayStation|Linux|Macintosh|PC|Xbox,Action|Adventure|Action-adventure,2009-06-23,8.0,7.3
a53,b60,7 Days to Die,The Fun Pimps|The Fun Pimps Entertainment LLC,Telltale Games|The Fun Pimps|The Fun Pimps Entertainment LLC,PlayStation|Linux|Macintosh|PC|Xbox,First-Person|VR|Adventure|Action|Shooter|3D,2013-12-13,6.6,6.0
a530,b577,Baldur's Gate II: Shadows of Amn,MumboJumbo|Ideas From the Deep|Overhaul Games|BioWare|Interplay|Beamdog,Sega|Overhaul Games|Virgin Interactive|Beamdog|Atari Corporation|Koch Media|Black Isle Studios|Interplay Entertainment|Mac Play|Interplay,Macintosh|Linux|PC|Mobile,Role-Playing,2000-09-24,9.2,9.2
a5300,b5023,Overlord: Raising Hell,Triumph Studios|4J Studios,Codemasters,PlayStation|Linux|PC|Macintosh,Action|Adventure,2008-02-15,7.9,7.7
a5301,b5020,Overlord,Triumph Studios|4J Studios (PlayStation 3),Sold Out Software|Codemasters|Ubisoft|Mastertronic,Xbox|Linux|PC|Macintosh,Action|Adventure|Action-adventure,2007-06-26,7.9,7.3
a5302,b5024,Overwatch,Blizzard Entertainment,Square Enix|Blizzard Entertainment|Activision,PlayStation|PC|Xbox,Shooter|First-Person|Tactical|Action|Moba,2016-05-23,7.8,8.7
a5303,b5025,Owlboy,BlitWorks|D-Pad Studio,D-Pad Studio|Sodesco,PlayStation|Nintendo|Linux|Macintosh|PC|Xbox,Action|Adventure|Platform,2016-11-01,7.0,7.7
a5304,b5026,Oxenfree,Night School Studio,Night School Studio|Limited Run Games,PlayStation|Nintendo|Linux|Macintosh|PC|Xbox|Mobile,Action|Adventure,2016-01-15,7.8,7.8
a531,b572,Baldur's Gate,BioWare|Sorrent,Graphsim Entertainment|Sorrent|Sega|Virgin Interactive|Black Isle Studios|Interplay Entertainment|Graphic Simulations|Interplay,Mobile|PC|Macintosh,Role-Playing,1998-11-30,8.9,8.7
a5311,b5041,Pac-Man and the Ghostly Adventures,Inti|Monkey Bar Games,Bandai Namco Games|Bandai|Namco Bandai Games,PlayStation|Nintendo|Wii|PC|Xbox,Scrolling|Platformer|Platform|Action|3D,2013-10-29,5.5,6.3
a5312,b5037,Pac-Man Championship Edition 2,Bandai Namco Games|Namco Bandai Games,Bandai Namco Games|Namco Bandai Games,Nintendo|PlayStation|PC|Xbox,Arcade|Action|Puzzle|Top-Down,2016-09-13,8.2,6.2
a5313,b5038,Pac-Man Championship Edition DX,Bandai Namco Games|Namco Bandai|Namco Bandai Games,Bandai Namco Games|Namco Bandai|Namco Bandai Games,PlayStation|PC|Xbox|Mobile,Arcade|Action,2010-11-17,8.6,8.3
a5314,b5036,Pac-Man Championship Edition,Namco Networks America|Namco Bandai Games,Bandai Namco Games|Namco Networks America|Namco Bandai Games|Microsoft Game Studios,PlayStation|Xbox|Mobile,Arcade|Action|Maze,2007-06-06,8.0,7.7
a5318,b5040,Pac-Man World 2,Namco|Full Fat,Zoo Digital Publishing|Namco|Electronic Arts|LSP|SCEE|Hip Games,Nintendo|PlayStation|PC|Xbox,Action|Platformer|3D|Platform,2002-02-24,7.6,6.6
a5321,b5039,Pac-Man World,Namco|Full Fat,Bandai Namco Games|SCEA|Zoo Digital Publishing|Namco|SCEE,Nintendo|PlayStation,Action|Platformer|3D|Platform,1999-09-30,7.9,7.2
a5322,b5033,Pac-Man,Bandai Namco Games|Namco Networks America|K- Byte|Designer Software|Namco|Atari|Namco Bandai Games|Roklan|SPS,Polyvox|AtariSoft|Bandai Namco Games|Nintendo|SNK|Bootleg|Namco Bandai Games|Sharp-Epcom|Midway|HES Interactive|Namco Networks America|Namco|Atari|Atari Corporation|Wiz|Bug-Byte|Tengen|Thunder Mountain|Acclaim|Dempa Shinbunsha|Sharp,PlayStation|Commodore|Nintendo|Neo Geo|Macintosh|Other|Atari|PC|Xbox|Mobile,Arcade|Action,1980-10-01,7.4,6.5
a5324,b5042,Pac-Pix,Namco,Nintendo|Namco|Bandai,Nintendo,Miscellaneous|Strategy|Puzzle,2005-04-26,7.3,7.0
a5330,b5047,Painkiller: Hell & Damnation,The Farm 51,Nordic Games Publishing|Intergrow|Nordic Games,PlayStation|Linux|Macintosh|PC|Xbox,First-Person|Action|Shooter|3D,2012-10-31,6.3,6.5
a5331,b5048,Painkiller: Overdose,Mindware Studios,JoWooD Entertainment AG|GFI Russia|DreamCatcher Interactive,PC,First-Person|Action|Shooter|3D,2007-10-26,6.8,6.2
a5332,b5051,Painkiller: Resurrection,HomeGrown Games|Homegrown Games,JoWooD Productions|DreamCatcher Interactive|N3V Games Pty Ltd,PC,First-Person|Action|Shooter|3D,2009-10-27,4.1,3.3
a5333,b5044,Painkiller,People Can Fly|DreamCatcher Interactive,JoWooD Entertainment AG|Mindscape Inc.|DreamCatcher Interactive|Stardock,PC,First-person shooter|First-Person|Action|Shooter|3D,2004-04-12,8.2,7.4
a5333,b5046,Painkiller: Black Edition,People Can Fly|DreamCatcher Interactive,JoWooD Entertainment AG|DreamCatcher|DreamCatcher Interactive|Mindscape Inc.|Stardock,PC,First-Person|Action|Shooter|3D,2004-04-12,8.2,7.4
a5335,b5060,Pandemonium! (2006),Toys for Bob|Ideaworks3D|Various,Eidos Interactive|Eidos Mobile|SCEA|Bandai|Crystal Dynamics|Various|BMG Interactive Entertainment|Square Enix,PlayStation|PC|Sega|Mobile,Action|Platformer|3D|Platform,1996-10-31,6.9,6.5
a5336,b5061,Pandemonium 2,Crystal Dynamics,JP: Bandai|MediaQuest|Bandai|NA: Midway Games|Crystal Dynamics (PC)|EU: BMG Interactive|BMG Interactive Entertainment|Square Enix|Midway,PlayStation|PC,Action|Platformer|3D|Platform,1997-09-30,7.3,5.5
a5338,b5062,Pandora's Tower,Ganbarion,Nintendo|Xseed Games,Wii,Action|Role-Playing,2013-04-15,8.1,7.9
a5341,b5066,Panzer Dragoon Orta,Smilebit,Sega,Xbox,Rail shooter|On-Rails|Action|Shooter|3D,2003-01-12,8.7,8.2
a5342,b5067,Panzer Dragoon Saga,Team Andromeda,Sega,Sega,Role-playing|Role-Playing,1998-04-30,9.3,8.8
a5348,b5069,Paper Mario: Color Splash,Intelligent Systems,Nintendo,Wii,Third-Person|Role-Playing|Adventure|Strategy|Multidirectional|Platform|Turn-Based|Action|Puzzle,2016-10-07,8.0,7.5
a5349,b5070,Paper Mario: Sticker Star,Intelligent Systems,Nintendo,Nintendo,Role-Playing,2012-11-11,7.3,6.5
a5350,b5071,Paper Mario: The Thousand-Year Door,Intelligent Systems,Nintendo,Nintendo|Other|Wii,Adventure|Role-Playing,2004-10-11,9.1,9.1
a5351,b5068,Paper Mario,Intelligent Systems,Nintendo,Nintendo|Other|Wii|PC,Adventure|Role-Playing,2001-02-05,9.2,8.7
a5354,b5073,Paperboy,Elite|Elite Systems Ltd.|Sega|MotiveTime|Atari Games|Steve Lamb|Tony Mack|Ltd.|Atari Games (Midway)|Tiertex Design Studios|Digital Eclipse|Tengen,Elite|Tec Toy|Elite Systems Ltd.|Sega|U.S. Gold|Atari Games|Atari Corporation|Altron|Elite Systems|Atari Games (Midway)|Midway|MindScape|Mindscape Inc.|Tengen,Commodore|Sega|Nintendo|Macintosh|Other|Atari|PC|Xbox|Mobile,Arcade|Action|Adventure,1985-04-01,7.2,7.4
a5355,b5075,Papo & Yo,Minority|Minority Media Inc.,Sony Computer Entertainment|Minority Media Inc.,PlayStation|Linux|PC|Macintosh,Adventure,2012-08-14,7.2,7.5
a5358,b5032,PaRappa the Rapper 2,NanaOn-Sha,SCEE|SCEA|SCEI,PlayStation,Music|Music/Rhythm,2002-01-23,7.2,7.1
a5359,b5031,PaRappa the Rapper,NanaOn-Sha|Epics,Sony Interactive Entertainment|SCEA|SCEI|SCE Korea|Sony Computer Entertainment|SCEE|SCE Australia,Other|PlayStation,Music/Rhythm,1997-10-31,7.9,7.1
a536,b582,Balloon Fight,Nintendo|Nintendo R&amp;D1|Hudson Soft,Nintendo|Hamster|Hudson Soft,Nintendo|Other|Wii,Arcade|Action|Platform,1984-01-01,7.9,6.9
a5360,b5081,Parasite Eve II,Square Product Development Division 5|SquareSoft,SCEA|SquareSoft|JP/PAL: Square|NA: Square Electronic Arts|Square Enix|Square EA,PlayStation,Action|Survival horror|Role-Playing|Action role-playing,2000-01-12,8.5,8.0
a5361,b5080,Parasite Eve,Square USA|Square|SquareSoft,SCEA|JP: Square|SquareSoft|NA: Square Electronic Arts|Square Enix|Square EA,Other|PlayStation,Action|Role-playing|Role-Playing,1998-09-09,8.4,8.2
a5363,b5082,Pariah,Digital Extremes,Groove Games|Hip Games,PC|Xbox,First-person Shooter|First-Person|Action|Shooter|3D,2005-05-03,6.8,5.5
a5365,b5087,Party Hard,Pinokl Games,tinyBuild|Pinokl Games,PlayStation|Nintendo|Linux|Macintosh|PC|Xbox|Mobile,Action|Strategy,2015-08-25,6.8,7.3
a5366,b5093,Patapon 2,SCE Japan Studio|Pyramid|Japan Studio,Sony Interactive Entertainment|SCEA|SCEI|SCE Korea|Sony Computer Entertainment|SCEE|SCE Australia,PlayStation,Action|god game|Rhythm game,2009-05-05,8.7,7.8
a5367,b5094,Patapon 3,SCE Japan Studio|Pyramid|Japan Studio,SCEA|SCEI|Sony Computer Entertainment|SCEE|SCE Australia,PlayStation,Action|Rhythm,2011-04-12,8.7,7.6
a5368,b5092,Patapon,Sony Interactive Entertainment|SCE Japan Studio|Pyramid|Japan Studio,Sony Interactive Entertainment|SCEA|SCEI|Sony Computer Entertainment|SCEE|SCE Australia,PlayStation,God game|Music/Rhythm|Rhythm game,2008-02-26,8.6,8.0
a5369,b5095,Path of Exile,Grinding Gear Games,Grinding Gear Games,PC|Xbox,Action|Role-Playing|Free-to-Play,2013-10-23,8.4,7.8
a5377,b5098,Payday 2,505 Games|Overkill Software|Sumo Digital,505 Games|Starbreeze,PlayStation|Nintendo|Linux|PC|Xbox,First-Person|Action|Shooter|3D,2013-08-13,7.1,7.3
a5378,b5099,Payday: The Heist,Overkill Software,Sony Online Entertainment,PlayStation|PC,First-person shooter|First-Person|Action|Shooter|3D,2011-10-18,7.1,6.8
a5385,b5101,Peggle 2,PopCap Games|PopCap,Electronic Arts,PlayStation|PC|Xbox,Action|Puzzle,2013-11-22,7.7,7.7
a5389,b5109,Penny Arcade Adventures: Precipice of Darkness Episode One,Hothead Games,Hothead Games|Hothead Games Inc.,PlayStation|Linux|Macintosh|PC|Xbox,Adventure,2008-05-21,8.1,7.3
a539,b585,Band Hero,Budcat Creations (PS2)|Vicarious Visions|BudCat|Neversoft (Xbox 360/PS3)|Neversoft Entertainment|Vicarious Visions (Wii/DS),RedOctane|Activision,Nintendo|PlayStation|Wii|Xbox,Music|Music/Rhythm,2009-11-03,6.5,5.9
a5390,b5111,Penny Arcade Adventures: Precipice of Darkness Episode Two,Hothead Games,Hothead Games|Hothead Games Inc.,PlayStation|Linux|Macintosh|PC|Xbox,Adventure,2008-10-29,8.0,7.3
a5392,b5112,Penumbra: Black Plague,Frictional Games,Frictional Games|Paradox Interactive,Linux|PC|Macintosh,Adventure|Graphic adventure|Survival|Action|Survival horror|3D,2008-02-12,8.1,7.8
a5393,b5113,Penumbra: Overture,Frictional Games,Frictional Games|Got Game Entertainment|Lexicon Entertainment|Strategy First|Paradox Interactive,Linux|PC|Macintosh,Adventure|Graphic adventure|Survival|Action|Survival horror|3D,2007-03-30,7.9,7.4
a5395,b5116,Perception (2017),The Deep End Games,WFH GAMES SP. Z O.O.|Feardemic|The Deep End Games,Nintendo|PlayStation|PC|Xbox,First-Person|Survival Horror|Adventure|3D,2017-05-30,8.4,7.0
a5396,b5119,Perfect Dark Zero,Rare Ltd.|Rare,Microsoft Game Studios,Xbox,stealth|First-person shooter|First-Person|Action|Shooter|3D,2005-11-17,8.2,5.3
a5397,b5118,Perfect Dark,4J Studios|Rare Ltd.|Rare,Nintendo|Microsoft Game Studios,Nintendo|Xbox,First-Person|Action|Shooter|3D,2000-05-22,9.3,8.4
a54,b65,7 Wonders of the Ancient World,Hot Lava Games|MumboJumbo,Funsta|MumboJumbo,Nintendo|PlayStation|PC|Mobile,Puzzle,2007-02-02,6.7,5.9
a5400,b5120,Persona 2: Eternal Punishment,Atlus|ATLUS,Atlus|SCEA|ATLUS,PlayStation,Turn-Based|Role-Playing,2000-12-22,8.6,8.0
a5401,b5121,Persona 2: Innocent Sin,ITL|Atlus|ATLUS,ATLUS|Atlus|SCEI|Ghostlight,PlayStation,Turn-Based|Role-Playing,2011-09-20,8.8,8.3
a5402,b5123,Persona 4 Arena Ultimax,Atlus|Arc System Works,Atlus|ATLUS|Sega,Other|PlayStation|Xbox,Action|2D|Visual Novel|Fighting,2014-09-30,8.1,8.2
a5403,b5122,Persona 4 Arena,Arc System Works,Atlus|Zen United|ATLUS,Other|PlayStation|Xbox,Action|2D|Fighting,2012-08-07,8.3,7.8
a5404,b5124,Persona 4: Dancing All Night,Atlus|ATLUS,Atlus|NIS America|ATLUS,PlayStation,Music/Rhythm,2015-09-29,8.3,7.8
a5405,b5125,Persona 4 Golden,Atlus|ATLUS,Atlus|NIS America|ATLUS,PlayStation,Turn-Based|Third-Person|Role-Playing|Simulation,2012-11-20,9.3,9.6
a5406,b5126,Persona 5,Atlus|ATLUS,Atlus|Deep Silver|ATLUS,PlayStation,Role-Playing|Simulation,2017-04-04,9.3,9.5
a5407,b5127,Persona Q: Shadow of the Labyrinth,Atlus|ATLUS,Atlus|NIS America|ATLUS,Nintendo,First-Person|Turn-Based|Role-Playing,2014-11-25,7.9,8.2
a5410,b5129,Peter Jackson's King Kong: The Official Game of the Movie,Ubisoft Casablanca|Ubisoft Montpellier|Phoenix Games Studio|Phoenix Studio,Ubisoft,Nintendo|PlayStation|PC|Xbox,Action|Adventure,2005-11-21,7.7,6.2
a5420,b5138,Phantasy Star Online Episode III: C.A.R.D. Revolution,Sonic Team,Sega,Nintendo,Role-playing|Card Game,2004-03-02,7.5,7.0
a5422,b5137,Phantasy Star Online,Sonic Team,Sega,PC|Sega,Action|Role-Playing|Massively Multiplayer,2001-01-29,8.5,8.2
a5424,b5141,Phantasy Star Universe,Sonic Team|Sega,Sega Europe|Mindscape Inc.|Sega,PlayStation|PC|Xbox,Action RPG|Action|Role-Playing,2006-10-24,7.8,6.8
a5426,b5142,Phantom Brave,Nippon Ichi Software,EU: KOEI Ltd|Koei|Nippon Ichi Software|JP: Nippon Ichi Software|NIS America|NA: NIS America,PlayStation|Wii|PC,Turn-Based|Role-playing|Tactical|Strategy,2004-08-31,8.2,6.5
a5430,b5145,Pharaoh,BreakAway Games|Impressions Games,Frogster Interactive|Sierra Entertainment|Sold Out Software|1C,PC,Simulation|Management|Strategy,1999-10-31,8.4,8.2
a5432,b5150,Phoenix Wright: Ace Attorney - Dual Destinies,Capcom,Capcom,Nintendo|Mobile,Adventure|Visual Novel,2013-10-24,8.6,8.5
a5433,b5148,Phoenix Wright: Ace Attorney - Justice for All,Capcom,Sourcenext|Capcom,Nintendo|Wii|PC|Mobile,Adventure,2007-01-16,8.5,8.1
a5434,b5152,Phoenix Wright: Ace Attorney - Spirit of Justice,Capcom,Capcom,Nintendo|Mobile,Text|Adventure|Visual Novel,2016-09-08,8.2,8.9
a5435,b5154,Phoenix Wright: Ace Attorney - Trials and Tribulations,Capcom,Sourcenext|Capcom,Nintendo|Wii|PC|Mobile,Adventure,2007-10-23,8.6,9.0
a5436,b5149,Phoenix Wright: Ace Attorney Trilogy,NATSUME ATARI Inc.|Capcom,Capcom,Nintendo|Mobile,Compilation|Visual Novel,2013-05-30,8.1,9.0
a5437,b5147,Phoenix Wright: Ace Attorney,Capcom,Sourcenext|Nintendo|Nexon|Nintendo Australia|Capcom,Nintendo|Other|Wii|PC|Mobile,Visual novel|Adventure,2005-10-12,8.9,8.5
a5438,b5156,Picross 3D,HAL Labs|HAL Laboratory,Nintendo,Nintendo,Puzzle game|Puzzle,2010-05-03,8.5,8.4
a5439,b5158,Picross DS,Jupiter|Jupiter Corporation,Nintendo,Nintendo,Puzzle,2007-07-30,8.4,8.1
a5441,b5169,Pid,Might and Delight|Beefy Media,Might and Delight|D3 Publisher|D3Publisher,PlayStation|PC|Xbox|Macintosh,Platformer|Adventure|2D|Platform|Action|Puzzle,2012-10-31,6.9,6.5
a5443,b5172,Pikmin 2,Nintendo|Nintendo EAD,Nintendo,Nintendo|Wii,Real-Time|Real-time strategy|Strategy,2004-08-30,9.0,8.5
a5444,b5173,Pikmin 3,Nintendo|Nintendo EAD Group No. 4,Nintendo,Wii,Real-Time|Strategy,2013-08-04,8.6,8.7
a5445,b5171,Pikmin,Nintendo|Nintendo EAD,Nintendo,Nintendo|Other|Wii,Real-Time|Strategy,2001-12-02,8.5,8.2
a5446,b5174,Pillars of Eternity,Obsidian Entertainment|Paradox Arctic,Inc.|Encore Software|Paradox Interactive,PlayStation|Linux|Macintosh|PC|Xbox,Real-Time|Role-Playing|Top-Down,2015-03-26,8.5,8.3
a5447,b5178,Pilotwings 64,Nintendo|Paradigm Simulation,Nintendo,Nintendo,Flight Simulation|Simulation|Flight,1996-09-29,8.2,6.9
a5448,b5179,Pilotwings Resort,Nintendo|Monster Games|Monster Games Inc.,Nintendo,Nintendo,Flight simulator|Simulation|Flight,2011-03-27,7.5,6.9
a5451,b5180,Pinball FX 2,Zen Studios,Microsoft Game Studios|Zen Studios,PlayStation|PC|Xbox,Pinball,2010-10-27,8.4,7.7
a5458,b5187,Pinstripe,Armor Games|Thomas Brush,Armor Games|Thomas Brush|Armor Games Inc.,PlayStation|Linux|Macintosh|PC|Xbox|Mobile,Miscellaneous|Adventure,2017-04-25,8.6,8.2
a5463,b5188,Pirates of the Caribbean: At World's End,Amaze Entertainment|Eurocom Entertainment Software|Eurocom,Disney Interactive Studios|Eurocom Entertainment Software|Buena Vista Games,PlayStation|Nintendo|Wii|PC|Xbox,Adventure|Action,2007-05-22,6.6,5.9
a5471,b5191,Pitfall: The Lost Expedition,Beenox|Torus Games (GBA)|Edge of Reality|Beenox (Windows)|Edge of Reality (PS2/Xbox/GC)|Torus Games,Activision (Console)|Activision|Aspyr (PC)|Aspyr,PlayStation|Nintendo|Wii|PC|Xbox,Action|Platformer|3D|Platform,2004-02-18,7.5,6.6
a5472,b5192,Pitfall: The Mayan Adventure,Big Bang|Pipe Dream Interactive|Activision|Redline Games,Pony Canyon|Majesco Games|Activision|Atari Corporation|Interplay|Tec Toy,Nintendo|Other|PC|Sega,Action|Platformer|2D|Platform,1994-11-01,7.0,6.3
a5473,b5195,PixelJunk Eden,Q-Games|Q Games,SCEA|SCEI|Q Games|JP: Q-Games|PAL: SCEE|NA: SCEA|SCEE|SCE Australia,PlayStation|PC,Platformer|2D|Platform|Action|Puzzle,2008-07-31,7.6,7.3
a5475,b5196,PixelJunk Monsters,Q-Games|Double Eleven|Q Games,SCEA|SCEI|JP: Q-Games|Double Eleven|PAL: SCEE|NA: SCEA|SCEE|SCE Australia,PlayStation|Wii,Real-Time|Tower Defense|Strategy,2008-01-24,8.3,7.5
a5477,b5199,PixelJunk Shooter 2,Q-Games|Q Games,SCEA|SCEI|Sony Computer Entertainment|SCEE|SCE Australia,PlayStation,2D|Multidirectional shooter|Action|Fixed-Screen|Shooter,2011-03-01,7.7,7.6
a5478,b5198,PixelJunk Shooter,Q-Games|Q Games,SCEA|Q Games|JP: Q-Games|Double Eleven|PAL: SCEE|NA: SCEA|SCEE|SCE Australia,PlayStation|Linux|PC|Macintosh,2D|Multidirectional|Action|Fixed-Screen|Shooter|Puzzle,2009-12-10,8.3,7.7
a5479,b5201,PixelJunk SideScroller,Q-Games|Q Games,SCEA|Q Games|Sony Computer Entertainment|SCEE|SCE Australia,PlayStation,Action|2D|Scrolling Shooter|Shoot-'Em-Up,2011-10-25,6.9,7.0
a548,b589,Banjo-Kazooie: Grunty's Revenge,Rare Ltd.|Rareware|Cybiko,In-Fusio|THQ,Nintendo|Mobile,Action|2D|Platformer,2003-09-10,7.3,7.0
a5484,b5211,Planescape: Torment,Black Isle Studios|Overhaul Games|Beamdog,Sega|Overhaul Games|Beamdog|Interplay Entertainment|Interplay,Macintosh|Linux|PC|Mobile,Role-Playing|Top-Down,1999-12-14,9.3,9.2
a5486,b5213,Planet Coaster,Frontier Developments,Sold Out|Frontier Developments,PC,Simulation|Management|Strategy,2016-11-17,8.6,8.2
a549,b590,Banjo-Kazooie: Nuts & Bolts,Rare Ltd.|Rare,Microsoft Game Studios,Xbox,Flight Combat|Platformer|Car Combat|Platform|Action|3D,2008-11-12,8.0,7.4
a5491,b5217,Planetary Annihilation,Uber Entertainment,Nordic Games Publishing|Uber Entertainment,Linux|PC|Macintosh,Real-Time|Strategy,2014-09-05,6.7,3.6
a5492,b5212,PlanetSide 2,Sony Online Entertainment|Daybreak Games,Deep Silver|Sony Online Entertainment|Daybreak Games,PlayStation|PC,First-Person|Massively Multiplayer|Team-Based|Action|Free-to-Play|Shooter|3D,2012-11-20,7.7,6.9
a5495,b5225,Plants vs. Zombies: Garden Warfare 2,PopCap Games|PopCap,PopCap|Electronic Arts,PlayStation|PC|Xbox,Third-Person|First-Person|Tactical|Tower Defense|Action|Shooter,2016-02-23,7.4,7.7
a5496,b5224,Plants vs. Zombies: Garden Warfare,PopCap Games|PopCap,Electronic Arts,PlayStation|PC|Xbox,Third-Person|Tactical|Tower Defense|Action|Shooter,2014-02-18,7.7,7.5
a5497,b5222,Plants vs. Zombies,PopCap Games|TOSE|PopCap,Mastertronic|Sony Online Entertainment|Electronic Arts|PopCap Games|PopCap,PlayStation|Nintendo|Macintosh|PC|Xbox|Mobile,Real-Time|Tower Defense|Strategy,2009-05-05,8.6,8.4
a55,b67,7th Dragon III Code: VFD,Sega|imageepoch,Deep Silver|Sega,Nintendo,Role-Playing,2016-07-12,10.0,8.2
a550,b588,Banjo-Kazooie,4J Studios|Rare Ltd.|Rare,Nintendo|Microsoft Game Studios,Nintendo|Other|PC|Xbox,Platformer|Adventure|Platform|Action|3D,1998-06-29,9.2,8.8
a5500,b5227,Platypus,Handmark|Squashy Software|Astraware|Escapist Games|Retro 64,Funsta|Microsoft Game Studios|KISS Ltd.|Handmark|MumboJumbo|Astraware|Oberon Media,PlayStation|PC|Xbox|Mobile,Action|Shoot 'em Up|2D|Shoot-'Em-Up,2005-05-24,7.6,5.3
a5502,b5230,PlayerUnknown's Battlegrounds,Inc.|PUBG Corporation|Bluehole,Microsoft Game Studios|Inc.|Bluehole,PC|Xbox,Third-Person|First-Person|Tactical|Action|Shooter,2017-03-23,6.5,7.5
a5504,b5228,PlayStation All-Stars Battle Royale,SuperBot Entertainment|Bluepoint Games|SCE Santa Monica Studio,SCEA|SCEI|Sony Computer Entertainment|SCEE|SCE Australia,PlayStation,Fighting|Action|2D,2012-11-20,7.4,6.8
a5507,b5229,PlayStation VR Worlds,SCEE London Studio,Sony Computer Entertainment|Sony Interactive Entertainment,PlayStation,Party/Minigame|VR|Virtual Reality,2016-10-10,7.8,7.1
a5508,b5239,Pocket Fighter,Soft Machine|Capcom,Bandai|Virgin Interactive|Capcom,Other|PlayStation|Sega,Fighting|Action|2D,1997-01-01,7.4,8.4
a5513,b5236,PocketBike Racer,Blitz Games,King Games,Xbox,Arcade|Driving/Racing|Racing,2006-11-19,6.5,5.9
a552,b591,Banjo-Tooie,4J Studios|Rare Ltd.|Rare,Nintendo|Microsoft Game Studios,Nintendo|Other|Xbox,Platformer|Adventure|Platform|Action|3D,2000-11-20,9.3,8.4
a5556,b5243,Poker Night 2,Telltale Games,Telltale Games,PlayStation|Macintosh|PC|Xbox|Mobile,Card Game|Gambling,2013-04-24,6.6,7.0
a5561,b5246,Polarium,Mitchell Corporation|Mitchell,Nintendo|ATLUS|iQue,Nintendo,Matching/Stacking|Puzzle,2005-04-18,7.4,5.0
a557,b594,Baroque,Sting|Sting Entertainment,Atlus (NA)|Rising Star Games|Sting Entertainment (Japan)|Sting|Rising Star Games (EU)|ATLUS,PlayStation|Wii,Action|Roguelike|Role-Playing|Role playing,2008-04-08,6.4,8.2
a5573,b5235,PoPoLoCrois,G-Artists|SCEI,Agetec Inc.|SCEI|Ignition Entertainment,PlayStation,Role-playing|Role-Playing,2005-11-29,8.0,6.8
a5575,b5261,Populous: The Beginning,Bullfrog Productions,Electronic Arts Victor|Electronic Arts,PlayStation|PC,Strategy,1998-11-30,8.2,7.8
a5580,b5264,Portal 2,Valve Corporation|Valve Software,CyberFront|Valve Corporation|Valve Software|Electronic Arts,PlayStation|Linux|Macintosh|PC|Xbox,First-Person|Puzzle|Platform|Action|Shooter|3D,2011-04-18,9.1,9.1
a5582,b5269,Portal: Still Alive,Valve Corporation|Valve Software,Microsoft Game Studios,PC|Xbox|Macintosh,Action|First-Person|Shooter|3D,2008-10-22,8.6,9.1
a5583,b5263,Portal,Valve Corporation|Valve Software,CyberFront|Valve Corporation|EA Games|Valve Software|Electronic Arts,PlayStation|Linux|Macintosh|PC|Xbox|Mobile,First-Person|Puzzle|Platform|Action|Shooter|3D,2007-10-10,9.0,8.8
