Title,Developer,Publisher,Platform,Genre,ReleaseDate,Rating
World Soccer Winning Eleven 9,KCET|Konami,Konami,PC|PlayStation 2|PSP|Xbox,Team-Based|Simulation|Soccer|Sports,7 Feb 2006,8.9
World Sports Competition,Hudson,Hudson Soft|Nintendo|Konami|NEC,TurboGrafx-16,Sports,1993,6.3
World Tour Soccer 06,SCEE London Studio,SCEA|SCEE,PSP,Sports|Team-Based|Simulation|Soccer,27 Jun 2006,7.4
World Tour Soccer 2002,SCEE London Studio,SCEA|SCEE|SCE Australia,PlayStation 2,Soccer|Sports|Team-Based|Simulation,17 Feb 2002,7.0
World Tour Soccer 2003,SCEE London Studio,SCEA|SCEE|SCE Australia|SCEI,PlayStation 2,Simulation|Soccer|Sports|Team-Based,10 Feb 2003,7.0
World Tour Soccer 2005,SCEE London Studio,SCEA|SCEE,PlayStation 2,Soccer|Sports|Team-Based|Simulation,14 Apr 2004,6.9
World Tour Soccer 2006,SCEE London Studio,SCEA|SCEE,PlayStation 2,Simulation|Soccer|Sports|Team-Based,22 Mar 2005,5.9
World Tour Soccer,SCEE,SCEE|SCEA,PSP,Soccer|Sports|Team-Based|Simulation,14 Mar 2005,7.6
World War II Combat: Iwo Jima,Direct Action Games,Groove Games,PC|Xbox,Action|First-Person|Shooter|3D,21 Jul 2006,3.9
World War II Combat: Road to Berlin,Direct Action Games,Groove Games,PC|Xbox,3D|Action|First-Person|Shooter,24 Jan 2006,3.9
World War II: Frontline Command,Bitmap Brothers,Koch Media|Focus Multimedia|Strategy First,PC,Strategy|Real-Time,27 Jun 2003,6.3
World War II Online: Blitzkrieg,Cornered Rat,Strategy First,PC,First-Person|Shooter|3D|Team-Based|Action,4 Jun 2001,8.0
World War II: Panzer Claws,TopWare Interactive|InImages,TopWare Interactive|Eidos Interactive|Sold Out Software,Linux|Macintosh|PC,Strategy|Real-Time,12 Nov 2002,6.2
World War III: Black Gold,TopWare Interactive|Reality Pump,TopWare Interactive|JoWooD Entertainment AG,Macintosh|PC,Strategy|Real-Time,16 Oct 2001,7.9
World's Scariest Police Chases,Unique Development Studios,Activision,PlayStation,Driving/Racing|Arcade,21 May 2001,7.0
WorldShift,Black Sea Studios,Black Inc.|Got Game Entertainment|ak tronic,PC,Strategy|Real-Time,16 Nov 2009,6.3
Worldwide Soccer Manager 2005,Sports Interactive,Mastertronic|Sega,PC,Soccer|Sports|Team-Based|Management,7 Dec 2004,9.0
Worldwide Soccer Manager 2007,Sports Interactive,Sports Interactive|Sega,Macintosh|PC,Management|Soccer|Sports|Team-Based,20 Oct 2006,8.7
Worldwide Soccer Manager 2008,Sports Interactive,Sega|Sega Europe,Macintosh|PC|PSP|Xbox 360,Team-Based|Management|Soccer|Sports,23 Oct 2007,8.4
Worldwide Soccer Manager 2009,Sports Interactive,Sega,PC|PSP,Soccer|Sports|Team-Based|Management,18 Nov 2008,8.2
Worldwide Soccer,Sega,Sega|Expert Software|Empire Interactive|Tec Toy|Samsung,PC|Saturn,Soccer|Sports|Team-Based|Simulation,11 May 1995,6.8
Worms 2: Armageddon,Team 17,Team 17|Mastertronic,Android|iOS (iPhone/iPad)|Linux|Macintosh|PC|PlayStation 3|Xbox 360,Turn-Based|Strategy,1 Jul 2009,8.0
Worms 2,Team 17,MicroProse|Hasbro Interactive,PC,Strategy|Turn-Based,31 Dec 1998,8.5
Worms 3D,Team 17,Sega|Acclaim|Feral Interactive,GameCube|Macintosh|PC|PlayStation 2|Xbox,Turn-Based|Strategy,11 Mar 2004,7.8
Worms 4: Mayhem,Team 17,Codemasters|Majesco Games,PC|PlayStation 2|Xbox,Turn-Based|Strategy,4 Oct 2005,8.0
Worms: A Space Oddity,Team 17,THQ,Wii,Turn-Based|Strategy,18 Mar 2008,6.7
Worms Armageddon,Team 17|Infogrames,MicroProse|Infogrames|Sold Out Software|ak tronic|Team 17,Dreamcast|Game Boy Color|Nintendo 64|PC|PlayStation,Strategy|Turn-Based,31 May 1999,8.8
Worms: Battle Islands,Team 17,Team 17|THQ,PSP|Wii,Strategy|Turn-Based,22 Nov 2010,7.8
Worms Blast,Fluid Studios|Team 17,Ubisoft|Feral Interactive|Team 17,Game Boy Advance|GameCube|Macintosh|PC|PlayStation 2,Matching/Stacking|Puzzle,23 Oct 2002,6.7
Worms Forts: Under Siege,Team 17,Acclaim|Mastertronic|Sega|Sega Europe,PC|PlayStation 2|Xbox,Turn-Based|Strategy,24 Nov 2004,7.5
Worms: Open Warfare 2,Team 17|Two Tribes,THQ,DS|PSP,Turn-Based|Strategy,4 Sep 2007,8.1
Worms: Open Warfare,Team 17,THQ|Team 17|Microsoft Game Studios,DS|iOS (iPhone/iPad)|PlayStation 3|PSP|Xbox 360,Strategy|Turn-Based,22 Mar 2006,7.5
Worms Ultimate Mayhem,Team 17,Team 17|Mastertronic,PC|PlayStation 3|Xbox 360,Strategy|Turn-Based,28 Sep 2011,7.1
Worms W.M.D,Team 17,Team 17|Sold Out,Linux|Macintosh|Nintendo Switch|PC|PlayStation 4|Xbox One,Strategy|Turn-Based,23 Aug 2016,8.5
Worms World Party,Team 17|Fluid Studios|Paragon 5,Titus Software|Ubisoft|Team 17|Nokia|Sold Out Software,Dreamcast|Game Boy Advance|Gizmondo|N-Gage|PC|PlayStation,Turn-Based|Strategy,3 Jun 2001,8.4
Worms,Team 17|Blittersoft|Ocean|EastPoint,Ocean|Blittersoft|Team 17|Telegames|Inc.|GT Interactive|Imagineer|Sold Out Software|Infogrames|I'Max|Tec Toy,Amiga|Amiga CD32|Game Boy|Genesis|Jaguar|Macintosh|PC|PlayStation|Saturn|Super Nintendo,Turn-Based|Strategy,31 Oct 1995,8.1
Wrath Unleashed,The Collective|Double Helix Games,LucasArts|Activision,PlayStation 2|Xbox,Strategy|Turn-Based,10 Feb 2004,7.2
WRC 3: FIA World Rally Championship,Milestone S.r.l|Boss Baddie,CyberFront|Plug In Digital|Milestone S.r.l|Namco Bandai Games,PC|PlayStation 3|PlayStation Vita|Xbox 360,Simulation|Driving/Racing,26 Mar 2013,7.8
WRC 4: FIA World Rally Championship,Milestone S.r.l,Plug In Digital|BigBen Interactive|Square Enix|Maximum Games,PC|PlayStation 3|PlayStation Vita|Xbox 360,Simulation|Driving/Racing,25 Oct 2013,8.3
WRC 7,Kylotonn,BigBen Interactive|Maximum Games|Intergrow,PC|PlayStation 4|Xbox One,Simulation|Driving/Racing,15 Sep 2017,7.4
WRC: FIA World Rally Championship (2006),Traveller's Tales,SCEE|Spike|Namco Bandai Games,PSP,Driving/Racing|Simulation,18 Apr 2006,8.0
WRC: FIA World Rally Championship,Firebrand Games|Black Bean Games|Milestone S.r.l,BigBen Interactive|Deep Silver|CyberFront|Black Bean Games,3DS|PC|PlayStation 3|Xbox 360,Simulation|Driving/Racing,15 Jan 2015,6.3
WRC Powerslide,Milestone S.r.l,Plug In Digital|Milestone S.r.l,PC|PlayStation 3|Xbox 360,Driving/Racing|Simulation,8 Mar 2013,6.7
WRC: World Rally Championship,Evolution Studios,Spike|SCEE|Bam Entertainment,PlayStation 2,Simulation|Driving/Racing,21 Mar 2002,8.0
Wreckateer,Iron Galaxy Studios,Microsoft Game Studios,Xbox 360,Action,25 Jul 2012,6.7
Wrecking Crew,Nintendo,Nintendo|Hamster,Arcade Games|Famicom Disk System|Game Boy Advance|NES|Nintendo Switch,Platformer|2D|Action,October 1985,7.4
Wreckless: The Yakuza Missions,Stealth Studios|Bunkasha Publishing,Activision|Bunkasha Publishing,GameCube|PlayStation 2|Xbox,Arcade|Driving/Racing,4 Feb 2002,5.8
WTA Tour Tennis,Now Production|Konami,Konami,Game Boy Advance|GameCube|PlayStation 2|Xbox,Tennis|Sports,26 Mar 2002,6.6
WTF: Work Time Fun,SCEJ,SCEI|D3Publisher,PSP,Party/Minigame,17 Oct 2006,7.4
Wu-Tang: Shaolin Style,Paradox Development,Activision|Success,PlayStation,3D|Fighting|Action,31 Oct 1999,7.3
WWE '12,Yuke's,THQ,PlayStation 3|Wii|Xbox 360,Action|Wrestling|Fighting,22 Nov 2011,7.6
WWE '13,THQ|Yuke's,THQ|2K Sports,PlayStation 3|Wii|Xbox 360,Action|Wrestling|Fighting,30 Oct 2012,7.7
WWE 2K14,Yuke's,2K Games,PlayStation 3|Xbox 360,Fighting|Action|Wrestling,29 Oct 2013,7.2
WWE 2K15,QLOC|Yuke's,2K Sports|2K Games,PC|PlayStation 3|PlayStation 4|Xbox 360|Xbox One,Action|Fighting|Wrestling,28 Oct 2014,5.3
WWE 2K16,Yuke's,2K Sports|2K Games|Take-Two Interactive,PC|PlayStation 3|PlayStation 4|Xbox 360|Xbox One,Action|Fighting|Wrestling,27 Oct 2015,6.5
WWE 2K17,Yuke's,2K Games|2K Sports,PC|PlayStation 3|PlayStation 4|Xbox 360|Xbox One,Fighting|Wrestling|Action,11 Oct 2016,5.8
WWE 2K18,Yuke's,2K Games,Nintendo Switch|PC|PlayStation 4|Xbox One,Wrestling|Fighting|Action,13 Oct 2017,5.6
WWE Aftershock,Exient Entertainment,Nokia,N-Gage,Wrestling|Action|Fighting,15 Aug 2005,4.8
WWE All Stars,THQ,THQ,3DS|PlayStation 2|PlayStation 3|PSP|Wii|Xbox 360,Action|Fighting|Wrestling,28 Mar 2011,7.7
WWE Crush Hour,Pacific Coast Power & Light,THQ,GameCube|PlayStation 2,Simulation,17 Mar 2003,5.8
WWE Day of Reckoning 2,Yuke's,THQ,GameCube,Fighting|Action|Wrestling,29 Aug 2005,8.7
WWE Day of Reckoning,Yuke's,THQ|Yuke's,GameCube,Action|Wrestling|Fighting,30 Aug 2004,8.5
WWE Legends of WrestleMania,THQ Wireless|Yuke's,THQ Wireless|THQ,iOS (iPhone/iPad)|PlayStation 3|Xbox 360,Fighting|Wrestling|Action,24 Mar 2009,6.7
WWE Raw 2,Anchor,THQ,Xbox,Action|Fighting|Wrestling,16 Sep 2003,7.2
WWE Raw,Anchor,THQ|Kadokawa Shoten,PC|Xbox,Wrestling|Action|Fighting,11 Feb 2002,6.3
WWE Road to WrestleMania X8,Natsume,THQ,Game Boy Advance,Action|Fighting|Wrestling,23 Oct 2002,7.4
WWE SmackDown! Here Comes the Pain,Yuke's,Yuke's|THQ,PlayStation 2,Fighting|Action|Wrestling,27 Oct 2003,8.9
WWE SmackDown! Shut Your Mouth,Yuke's,THQ|Yuke's,PlayStation 2,Wrestling|Fighting|Action,31 Oct 2002,8.5
WWE SmackDown! vs. Raw 2006,Yuke's,Yuke's|THQ,PlayStation 2|PSP,Action|Wrestling|Fighting,14 Nov 2005,9.0
WWE SmackDown vs. Raw 2007,Yuke's,THQ,PlayStation 2|PSP|Xbox 360,Wrestling|Fighting|Action,14 Nov 2006,8.5
WWE SmackDown vs. Raw 2008,Amaze Entertainment|THQ Wireless|Yuke's,THQ|THQ Wireless,DS|Mobile|PlayStation 2|PlayStation 3|PSP|Wii|Xbox 360,Fighting|Action|Wrestling,13 Nov 2007,7.3
WWE SmackDown vs. Raw 2009,THQ Wireless|TOSE|Yuke's,THQ Wireless|THQ,BlackBerry|DS|Mobile|PlayStation 2|PlayStation 3|PSP|Wii|Xbox 360,Fighting|Wrestling|Action,9 Nov 2008,8.2
WWE SmackDown vs. Raw 2010,Yuke's|THQ Wireless,THQ|THQ Wireless,DS|iOS (iPhone/iPad)|Mobile|PlayStation 2|PlayStation 3|PSP|Wii|Xbox 360,Wrestling|Action|Fighting,20 Oct 2009,8.2
WWE SmackDown vs. Raw 2011,Yuke's,THQ,PlayStation 2|PlayStation 3|PSP|Wii|Xbox 360,Wrestling|Action|Fighting,25 Oct 2010,8.3
WWE SmackDown! vs. Raw,Yuke's,Yuke's|THQ,PlayStation 2,Fighting|Action|Wrestling,2 Nov 2004,8.6
WWE Survivor Series,Natsume,THQ,Game Boy Advance,Wrestling|Fighting|Action,12 Oct 2004,6.5
WWE WrestleMania 21,Studio Gigante,THQ,Xbox,Action|Fighting|Wrestling,20 Apr 2005,5.8
WWE WrestleMania X8,Yuke's,Yuke's|THQ,GameCube,Fighting|Action|Wrestling,9 Jun 2002,7.0
WWE WrestleMania XIX,Yuke's,THQ|Yuke's,GameCube,Action|Wrestling|Fighting,8 Sep 2003,7.6
WWF Attitude,Acclaim|Crawfish Interactive|Iguana Entertainment|Acclaim Studios Salt Lake City,Acclaim,Dreamcast|Game Boy Color|Nintendo 64|PlayStation,Wrestling|Action|Fighting,June 1999,7.2
WWF Betrayal,WayForward,THQ,Game Boy Color,Action|Fighting|Wrestling,7 Aug 2001,5.3
WWF In Your House,Acclaim|Sculptured Software,Acclaim|Acclaim Japan,PC|PlayStation|Saturn,Wrestling|Action|Fighting,31 Oct 1996,5.9
WWF No Mercy,Aki Corp.,THQ,Nintendo 64,Fighting|Wrestling|Action,17 Nov 2000,8.8
WWF Raw,Realtime Associates|Sculptured Software,Accolade|LJN Ltd.|Acclaim|Acclaim Japan,Game Boy|GameGear|Genesis|Sega 32X|Super Nintendo,Fighting|Wrestling|Action,November 1994,6.4
WWF Road to WrestleMania,Natsume,THQ,Game Boy Advance,Fighting|Wrestling|Action,18 Nov 2001,6.7
WWF Royal Rumble,Yuke's,Sega|THQ|Yuke's,Arcade Games|Dreamcast,Fighting|Wrestling|Action,1 Aug 2000,6.1
WWF SmackDown! 2: Know Your Role,Yuke's,THQ|Yuke's,PlayStation,Fighting|Action|Wrestling,21 Nov 2000,8.5
WWF SmackDown! Just Bring It,Yuke's,Yuke's|THQ,PlayStation 2,Action|Wrestling|Fighting,18 Nov 2001,7.8
WWF SmackDown!,Yuke's,THQ|Yuke's,PlayStation,Fighting|Action|Wrestling,2 Mar 2000,8.1
WWF War Zone,Probe Entertainment Limited|Iguana West,Acclaim,Game Boy|Nintendo 64|PlayStation,Wrestling|Fighting|Action,June 1998,7.4
WWF With Authority!,Genetic Anomalies,THQ,PC,Card Game,23 Jul 2001,6.4
WWF WrestleMania 2000,Natsume|Aki Corp.,THQ|Asmik Ace Entertainment|Inc,Game Boy Color|Nintendo 64,Wrestling|Action|Fighting,31 Oct 1999,8.1
WWI: The Great War,Lesta Studio,Encore Software|Inc.|Buka Entertainment|GMX Media,PC,Strategy|Real-Time,6 Feb 2004,6.0
WWII Aces,Arcade Moon,Destineer,Wii,Simulation|Flight,21 Mar 2008,5.7
WWII: Desert Rats,Canopy Games,ValuSoft,PC,Team-Based|3D|Third-Person|Action|Shooter,17 Mar 2002,7.0
WWII Fighters,Jane's Combat Simulations,Electronic Arts,PC,Flight|Simulation,30 Nov 1998,8.5
WWII Iwo Jima,3LV Games,ValuSoft,PC,Action,14 Oct 2001,5.6
WWII Normandy,ValuSoft,Third Law Interactive,PC,Action,31 Jan 2001,4.7
WWII Tank Commander,Sylum Entertainment,Merscom LLC|PAN Vision AB|ak tronic|Drive|Inc.|Sylum Entertainment,PC,3D|Shooter|Action|Team-Based|First-Person,14 Feb 2006,5.8
X: Beyond the Frontier,Egosoft,Egosoft|THQ,PC,Simulation,26 Jan 2000,7.9
X-Blades,TopWare Interactive|Gaijin Entertainment,TopWare Interactive|SouthPeak Games|E-Frontier|Ubisoft,Linux|Macintosh|PC|PlayStation 3|Xbox 360,Action|Beat-'Em-Up|3D,6 Feb 2009,6.2
X-COM: Apocalypse,Culture Brain,2K Games|MicroProse,PC,Turn-Based|Strategy,30 Jun 1997,8.5
X-COM: Enforcer,MicroProse,Infogrames|2K Games,PC,Third-Person|3D|Action|Shooter,18 Apr 2001,6.2
X-COM: First Alien Invasion,Hasbro Interactive,Hasbro Interactive,PC,Strategy|Turn-Based,30 Sep 1999,6.9
X-COM: Interceptor,MicroProse,2K Games|MicroProse,PC,Simulation,31 May 1998,7.3
X-COM: UFO Defense,Climax Group|Mythos Software|Mythos Games|MicroProse,MicroProse|2K Games|Sold Out Software|MediaQuest,Amiga|Amiga CD32|PC|PlayStation,Strategy|Turn-Based,1994,9.3
X-Men: Children of the Atom,Capcom|Probe Entertainment Limited|Rutubo Games,Capcom|Acclaim,Arcade Games|PC|PlayStation|Saturn,Action|2D|Fighting,1994,7.7
X-Men: Destiny,Other Ocean Interactive|Silicon Knights,Activision,DS|PlayStation 3|Wii|Xbox 360,Beat-'Em-Up|Action|3D,27 Sep 2011,5.3
X-Men Legends II: Rise of Apocalypse,Raven Software|Mforma|Barking Lizards|Vicarious Visions,Activision|Mforma,GameCube|Mobile|N-Gage|PC|PlayStation 2|PSP|Xbox,Action|Role-Playing,20 Sep 2005,8.5
X-Men Legends,Raven Software|Barking Lizards,Activision|Nokia|Microsoft Game Studios,GameCube|N-Gage|PlayStation 2|Xbox,Role-Playing|Action,21 Sep 2004,8.4
X-Men: Mutant Academy 2,Paradox Development,Activision|Success,PlayStation,Action|3D|Fighting,17 Sep 2001,8.1
X-Men: Mutant Academy,Crawfish Interactive|Paradox Development,Success|Activision,Game Boy Color|PlayStation,3D|Fighting|Action,11 Jul 2000,6.2
X-Men: Mutant Wars,Avit,Activision,Game Boy Color,Beat-'Em-Up|Action,November 2000,5.6
X-Men: Next Dimension,Exakt|Paradox Development,Activision,GameCube|PlayStation 2|Xbox,Fighting|3D|Action,15 Oct 2002,6.9
X-MEN ORIGINS: WOLVERINE,Griptonite Games|Raven Software|Amaze Entertainment|EA Mobile,Activision|EA Mobile,DS|PC|PlayStation 2|PlayStation 3|PSP|Wii|Windows Mobile|Xbox 360,Action|3D|Beat-'Em-Up,1 May 2009,8.0
X-Men: Reign of Apocalypse,Digital Eclipse,Activision,Game Boy Advance,Beat-'Em-Up|2D|Action,25 Sep 2001,6.9
X-Men: The Official Game,Amaze Entertainment|WayForward|Hypnos|Beenox|Z-Axis|Ltd.,Activision|Spike,DS|Game Boy Advance|GameCube|PC|PlayStation 2|Xbox|Xbox 360,Action|Beat-'Em-Up|2D,16 May 2006,6.0
X-Men: The Ravages of Apocalypse,WizardWorks|Zero Gravity Entertainment,Alive|MacSoft|WizardWorks,Amiga|Macintosh|PC,3D|Action|First-Person|Shooter,30 Nov 1997,6.4
X-Men vs. Street Fighter,Capcom,Capcom|I-DreamSoft,Arcade Games|PC|PlayStation|Saturn,2D|Fighting|Action,1996,7.8
X-Men: Wolverine's Rage,Digital Eclipse,Activision,Game Boy Color,Action|2D|Platformer,15 May 2001,6.5
X-Plane 8,Laminar Research,Graphsim Entertainment|Atari SA,Macintosh|PC,Simulation|Flight,10 Dec 2004,8.2
X-Plane,Laminar Research,Xicat Interactive|Infogrames,Macintosh|PC,Flight|Simulation,30 Nov 2000,7.8
X Rebirth,Egosoft,Egosoft|Deep Silver,Linux|Macintosh|PC,Simulation,15 Nov 2013,4.0
X-Squad,Square EA,Electronic Arts Victor|Electronic Arts,PlayStation 2,Action|Shooter|Third-Person|3D,23 Oct 2000,5.5
X-Wing vs. TIE Fighter: Balance of Power,Totally Games,LucasArts,PC,Simulation,30 Nov 1997,8.5
X2: The Threat,Egosoft,Virtual Programming|Global Software Publishing (GSP)|Deep Silver|Enlight Software,Macintosh|PC,Simulation,3 Dec 2003,8.0
X2: Wolverine's Revenge,Vicarious Visions|GenePool|Livesay Technologies,Activision,Game Boy Advance|GameCube|PC|PlayStation 2|Xbox,Action|Adventure,14 Apr 2003,6.6
X3: Reunion,Egosoft,Egosoft|Virtual Programming|Deep Silver|Enlight Software,Linux|Macintosh|PC,Simulation,10 Nov 2005,8.1
Xanadu Next,Falcom,Nokia|Falcom|Xseed Games,N-Gage|PC,Action|Role-Playing,15 Aug 2005,6.6
Xbox Live Arcade Unplugged Volume 1,,Microsoft Game Studios,Xbox 360,Compilation,5 Sep 2006,7.1
XCar: Experimental Racing,Bethesda Softworks,Bethesda Softworks,PC,Arcade|Driving/Racing,31 Jul 1997,5.9
XCOM 2,Feral Interactive|Firaxis Games,Feral Interactive|2K Games,Linux|Macintosh|PC|PlayStation 4|Xbox One,Strategy|Turn-Based,4 Feb 2016,8.5
XCOM: Enemy Unknown,Firaxis Games|Feral Interactive|2K Games,2K Games|Feral Interactive,Android|iOS (iPhone/iPad)|Linux|Macintosh|PC|PlayStation 3|PlayStation Vita|Xbox 360,Strategy|Turn-Based,8 Oct 2012,8.3
XCOM: Enemy Within,Virtuos|Feral Interactive|Firaxis Games,2K Games,Android|iOS (iPhone/iPad)|Linux|Macintosh|PC|PlayStation 3|Xbox 360,Turn-Based|Strategy,11 Nov 2013,8.4
Xena: Warrior Princess (1999),VU Games,Electronic Arts,PlayStation,Adventure|Action,30 Sep 1999,6.8
Xena: Warrior Princess - The Talisman of Fate,Saffire,Titus Software,Nintendo 64,Fighting|Action|3D,30 Nov 1999,4.3
Xenoblade Chronicles 2,Monolith Soft,Nintendo,Nintendo Switch,Role-Playing|Action,1 Dec 2017,8.2
Xenoblade Chronicles X,Monolith Soft,Nintendo,Wii U,Role-Playing|Action,4 Dec 2015,8.7
Xenoblade Chronicles,Monster Games Inc.|Monolith Soft,Nintendo,3DS|Wii,Role-Playing|Action,6 Apr 2012,9.0
Xenogears,SquareSoft,SquareSoft|Square Enix|Square EA,PlayStation,Role-Playing,20 Oct 1998,9.3
Xenosaga Episode I: Der Wille zur Macht,Monolith Soft,Namco,PlayStation 2,Role-Playing,26 Feb 2003,8.6
Xenosaga Episode II: Jenseits von Gut und Bose,Monolith Soft,SCE Australia|Namco|SCEE,PlayStation 2,Role-Playing,15 Feb 2005,8.3
Xenosaga Episode III: Also sprach Zarathustra,Monolith Soft,Namco|Namco Bandai Games,PlayStation 2,Role-Playing,29 Aug 2006,9.0
Xevious 3D/G+,Namco,Namco|SCEA|SCEE|Bandai Namco Games,PlayStation,Shoot-'Em-Up|Action|2D,30 Jun 1997,6.9
Xevious,Arika|U.S. Gold|Bandai Namco Games|Namco|Atari Corporation|Nintendo|Probe Software|Namco Bandai Games,Bandai Namco Games|Nintendo|U.S. Gold|Namco|Atari|Atari Corporation|Enix Corporation|Namco Bandai Games|Bandai|Dempa Shinbunsha|Microsoft,3DS|Amstrad CPC|Android|Arcade Games|Atari 7800|Commodore 64|Famicom Disk System|Game Boy Advance|Mobile|NEC PC98|NES|Sharp X1|Sinclair ZX81/Spectrum|Xbox 360,Action|2D|Shoot-'Em-Up,February 1983,6.7
XGIII: Extreme G Racing,Acclaim Studios Cheltenham,Acclaim|Acclaim Japan,GameCube|PlayStation 2,Driving/Racing|Arcade,21 Aug 2001,8.0
XGRA: Extreme-G Racing Association,Acclaim Studios Cheltenham,Acclaim,GameCube|PlayStation 2|Xbox,Arcade|Driving/Racing,11 Sep 2003,7.6
Xiaolin Showdown,Razorback Developments|BottleRocket Entertainment,Konami,DS|PlayStation 2|PSP|Xbox,Action|Beat-'Em-Up,14 Nov 2006,6.2
XIII,Ubisoft Paris|Zonic|Gameloft|Southend Interactive,Ubisoft|Feral Interactive|Gameloft|ak tronic|Marvelous,GameCube|Macintosh|Mobile|PC|PlayStation 2|Xbox,Action|First-Person|Shooter|3D,18 Nov 2003,7.6
Xotic,WXP,WXP|Valcon Games,PC|Xbox 360,3D|Action|First-Person|Shooter,16 Sep 2011,5.2
XS,SCi,GT Interactive|SCi,PC,Team-Based|3D|Shooter|Action|First-Person,31 Dec 1997,7.3
Xtreme Air Racing,eGames,eGames,PC,Flight|Simulation,14 Sep 2002,7.2
Xtreme Sports,Innerloop|WayForward,Sega|Infogrames|WayForward,Dreamcast|Game Boy Color|PC,Sports,28 Jun 2000,7.5
xXx,Digital Eclipse,Activision,Game Boy Advance,Platformer|2D|Action,31 Jul 2002,4.2
Xyanide,Overloaded|Playlogic,Overloaded|Playlogic,Mobile|Xbox,2D|Action|Shoot-'Em-Up,15 Aug 2006,7.2
Y2K: The Game,Runecraft,Interplay,PC,Adventure,30 Nov 1999,3.6
Yager,Yager,THQ|Kemco,PC|Xbox,Adventure|Open-World|3D|Action,5 Oct 2004,7.2
Yahoo! Hearts,Yahoo!|Inc.,Yahoo!|Inc.,Mobile,Gambling,5 Jan 2005,8.7
Yahoo! Solitaire,Centerscore,Yahoo!|Inc.,Mobile,Trivia/Board Game,9 Dec 2004,
Yaiba: Ninja Gaiden Z,Spark Unlimited,TECMO KOEI GAMES CO.|LTD.|Koei Tecmo Games|Team Ninja,PC|PlayStation 3|Xbox 360,Adventure|Action,18 Mar 2014,4.8
Yakuza 0,Ryu ga Gotoku Studios|Sega,Sega,PlayStation 3|PlayStation 4|PlayStation Vita,Adventure|Action,24 Jan 2017,8.6
Yakuza 2,Amusement Vision|Sega,Sega|Sega Europe,PlayStation 2|PlayStation 4,Action|Adventure,9 Sep 2008,8.3
Yakuza 3,Ryu ga Gotoku Studios,Sega,PlayStation 3,Adventure|Action,9 Mar 2010,8.4
Yakuza 4,Ryu ga Gotoku Studios,Sega,PlayStation 3,Adventure|Action,15 Mar 2011,8.4
Yakuza 5,Ryu ga Gotoku Studios,Sega,PlayStation 3,Action|Adventure,8 Dec 2015,7.7
Yakuza: Dead Souls,Ryu ga Gotoku Studios,Sega,PlayStation 3,Adventure|Action,13 Mar 2012,6.7
Yakuza,Amusement Vision|Ryu ga Gotoku Studios,Sega|Deep Silver,PlayStation 2|PlayStation 3|PlayStation 4,Adventure|Action,5 Sep 2006,8.2
Yanya Caballista: City Skater,Cave,Koei,PlayStation 2,Sports|Skateboarding/Skating,1 Oct 2001,6.4
Yar's Revenge,Killspace Entertainment,Atari SA,PC|Xbox 360,Fixed-Screen|Shooter|2D|Action,13 Apr 2011,5.4
Yggdra Union: We'll Never Fight Alone,Sting,505 Games|Sting|ATLUS,Game Boy Advance|PSP,Turn-Based|Strategy,21 Nov 2006,8.1
Yie Ar Kung Fu,Imagine|Konami|M2|Konami Mobile & Online|Inc.|Digital Eclipse,Imagine|Konami|Imagine Studios|Hit Squad|Casio|Sharp-Epcom|Hamster|Konami Mobile & Online|Inc.,Amstrad CPC|Arcade Games|BBC Micro|Commodore 64|MSX|NES|PlayStation 2|Sinclair ZX81/Spectrum|Windows Mobile|Xbox 360,2D|Action|Fighting,1985,6.0
Yo-Ho Kablammo,Canalside Studios,Microsoft Game Studios,Xbox 360,Action,2 Sep 2009,4.8
Yo-kai Watch 2,Level 5,Nintendo|Level 5,3DS,Management|Role-Playing,30 Sep 2016,8.6
Yo-kai Watch,Level 5,Nintendo|Level 5,3DS|Android|iOS (iPhone/iPad),Management|Role-Playing,6 Nov 2015,8.7
Yonder: The Cloud Catcher Chronicles,Prideful Sloth,Merge Games|Prideful Sloth|Nippon Ichi Software|Signature Edition Games,Nintendo Switch|PC|PlayStation 4,Action|Adventure,17 Jul 2017,8.5
Yooka-Laylee,Playtonic Games,Team 17|Sold Out,Linux|Macintosh|Nintendo Switch|PC|PlayStation 4|Xbox One,Platformer|Action|3D,5 Apr 2017,7.0
Yoot Tower,Open Book,Sega,Macintosh|PC,Strategy|Management,1 Nov 1998,6.7
Yoshi (1991),Game Freak,Nintendo,Game Boy|NES,Matching/Stacking|Puzzle,June 1992,7.2
